Aircraft type Id,Short name,Manufacturer,Model name,ICAO code,IATA code,Handling category,Fuel type,Fuel process,Max fuel capacity in liter,MTOW kg,MTOW ton,Wing span in meter,Wing area in m2,Length in meter,Height in meter,Number of seats,Range in km,De-ice category,Noise chapter,Noise category,Hanger category,Ground power type,Remarks,Export values,Number of engines,MTOW in US Pounds
9d9d0e58-c3f5-4adc-9222-b93b11c8dd10,One-Eleven,British Aerospace,One-Eleven,BA11,,C00,Jet Fuel,Overwing,,47400,48,,,,,89,,C,,,,115V/AC - 220V/DC,,,2,104499
2a830a08-3618-457f-8abb-8cfcdf358bf3,OV-10,Rockwell,OV-10 Bronco,V10,,T02,,,,6552,7,,,,,2,,,,,,,,,,14445
7bfcc52a-eddb-4643-b74e-b3caf2e316f9,P180,Piaggio,P-180 Avanti,P180,,T04_JP8,Jet Fuel,Overwing,0,5250,6,,0,,,7,,A,,,,115V/AC - 220V/DC,THIS AIRCRAFT DOES NOT REQUIRE AN AIRPORT SLOT!!(Sietske Scheltinga),"Greece Communication Fee(Greece): Communication Fee 10.00, Greece Coordination Fee(Greece): Coordination Fee 30.00, Greece Discounts(Greece): 8% Administrator Fee, Greece External Trans Discount(Greece): External Transporation Fee 20.00, Greece Internal Trans Discount(Greece): Internal Transporation Fee 15.00, Greece UAG Catering Delivery(Greece): UAG Catering Delivery 20.00, Greece UAG Supervision Fees(Greece): UAG Supervision Fee Discount 49.00, Greece UAG Supervision Fees (Empty Leg)(Greece): UAG Supervision Fees Discount ( One Empty leg) 88.00",2,11574
2165d320-b2c7-4781-b57d-da93ef58adac,P2006T,Tecnam,P-2006T,P06T,,B00,,,,1000,1,,,,,3,,A,,,,,,,,2205
bb959952-d281-461b-ba38-2c9e0f886c1a,P32R,Chincul SACAIFI ,Cherokee Lance ,P32R,,B00,Jet Fuel,Overwing,,3000,3,,,,,6,,A,,,,115V/AC - 220V/DC,,,1,6614
bb9640f6-84a5-44f4-a333-8a80f9e5a7c9,P3B,Lockheed,P3B Orion,P3B,,C01,,,,64410,65,,,30.4,11.8,,8944,,,,,,,,4,142000
cdff6e3a-7095-4abc-abb4-853f3fa46bed,P3C,Lockheed,P3 Orion,P3C,,T04,,,,64410,65,30.4,,35.6,11.8,,8944,,,,,,,,4,142000
33a513d7-97dc-448c-a63a-8ecb3b349803,P600,Embraer,Praetor 600,E550,,B07,,,,19440,20,,,,,12,,,,,,,,,,42858
98ee60ed-934a-468a-bd28-f8b23a7aa703,P68,Partenavia,AP-68TP-300 Spartacus,P68T,,B00,Avgas,Overwing,,1990,2,,,,,6,,A,,,,115V/AC - 220V/DC,,MLW(Hawaii): 4100,2,4387
9f9548eb-6fef-4a0f-8e0b-84323ccb56a4,P-68 OBSERVER,Vulcan Air,Vulcanair P-68 Observer,P68,,B00,,,,2084,3,,,,,,,,,,,,,,,4594
46ec28e1-e579-48d5-9b67-4f944e03fe43,P750,Pacific Aerospace,PAC 750 XSTOL,P750,,P01,,,,3231,4,,,,,9,,,,,,,,,,7123
353f1fff-5e58-4fcc-a047-05da459ad097,PA-18-50,Piper,PA-18-50 Super Cub,PA18,,B00,,,,750,1,10.73,16.58,6.88,2.02,,735,,,,,,,,,1653
34ec3d83-e5c8-4d27-bb1f-eaee918236d9,PA23,Piper,Aztec,PA27,,B00,Avgas,Overwing,,2360,3,,,,,6,,A,,,,115V/AC - 220V/DC,,MLW(Hawaii): 4940,2,5203
def24b42-d0f0-4280-956b-c8c2f10ce74c,PA24,Piper,Comanche,PA24,,B00,Avgas,Overwing,,1200,2,,,,,3,,A,,,,115V/AC - 220V/DC,,,1,2646
18411755-1af6-45fc-a0d2-815dc9b07985,PA28,Piper,Cherokee,P28A,,B00,Avgas,Overwing,,1750,2,,,,,4,,A,,,,115V/AC - 220V/DC,,,1,3858
47c81db3-02f0-41bd-85a1-410cb4adf73f,PA-28-161,Piper,PA-28-161 WARRIOR II,PA28,,B00,,,,975,1,,,,,,,,,,,,,,,2150
95b4a90a-6733-462a-8213-12754e4f098d,PA-28RT-201,Piper,PA-28RT-201 Cherokee Arrow IV,P28R,,B00,,,,1300,2,10.8,,7.5,2.4,4,,,,,,,,,,2866
97eea892-1bb3-488e-bda2-da69b04b55fa,PA30,Piper,Twin Comanche,PA30,,B00,Avgas,Overwing,,1750,2,,,,,4,,A,,,,115V/AC - 220V/DC,,,2,3858
dda8bd5a-4f35-4017-a9db-25ce4c5eda8d,PA31-310,Piper,Navajo,PA31,,B00,Avgas,Overwing,,2955,3,,,,,8,,A,,,,115V/AC - 220V/DC,,,2,6515
79a743bb-df38-4d4b-b984-bf6f68f75c3f,PA31-350,Piper,Chieftain,PA31,,B00,Avgas,Overwing,,3175,4,,,,,5,,A,,,,115V/AC - 220V/DC,,,2,7000
2291eaf1-c2da-424d-afff-3c56093db781,PA31-350P,Piper,Mojave,PA31,,B00,Avgas,Overwing,,3265,4,,,,,5,,A,,,,115V/AC - 220V/DC,,,2,7198
04199beb-a16a-4fac-a830-fe66b5173277,PA31-T1,Piper,Cheyenne,PAY2,,T01,Jet Fuel,Overwing,0,3946,4,,0,,,6,,A,,,,115V/AC - 220V/DC,,,2,8699
094f1be6-67ed-47f3-a68f-5e8bb7aa82a4,PA31-T2,Piper,Cheyenne 2XL,PAY2,PAY2,T01,Jet Fuel,Overwing,,4335,5,13.01,,11.18,,6,,A,,,,115V/AC - 220V/DC,,"Greece Communication Fee(Greece): Communication Fee 10.00, Greece Coordination Fee(Greece): Coordination Fee 20.00, Greece Discounts(Greece): 8% Administrator Fee, Greece External Trans Discount(Greece): External Transporation Fee 25.00, Greece Internal Trans Discount(Greece): Internal Transporation Fee 10.00, Greece UAG Catering Delivery(Greece): UAG Catering Delivery 45.00, Greece UAG Supervision Fees(Greece): UAG Supervision Fee Discount 80.00, Greece UAG Supervision Fees (Empty Leg)(Greece): UAG Supervision Fees Discount (One Empty Leg) 119.00, Greece Visitors Card Dicount(Greece): UAG Visitors Card Fee 25.00",2,9557
21fd60b7-6dcd-4540-9e7f-4d6d19ef0dca,PA-32,Piper,Saratoga,PA32,,B00,Avgas,Overwing,,1633,2,,,,,6,,A,,,,115V/AC - 220V/DC,,MLW(Hawaii): 3400,1,3600
da5d143f-8f02-48fc-8bcc-73c491450e72,PA34-200,Piper,Seneca,PA34,,P03,Avgas,Overwing,,2077,3,,,,,6,,A,,,,115V/AC - 220V/DC,,,2,4579
ce883196-351a-46c4-9224-822913e2cbe4,PA42 CII,Piper,Cheyenne 2,PAY2,,B00,Jet Fuel,Overwing,0,4800,5,,0,,,6,,A,,,,115V/AC - 220V/DC,,,2,10582
be01df92-1d00-4cf5-821f-d81276f766ac,PA42 CIII,Piper,Cheyenne 3,PAY3,,B01,Jet Fuel,Overwing,0,5125,6,,0,,,9,,A,,,,115V/AC - 220V/DC,,,2,11299
82ed79b6-4112-4a3d-9d9e-9ffda1f1a225,PA42-1000,Piper,Cheyenne 400,PAY4,,B01,Avgas,Overwing,,5466,6,,,,,6,,A,,,,115V/AC - 220V/DC,,"Greece Communication Fee(Greece): Communication Fee 10.00, Greece Coordination Fee(Greece): Coordination Fee 20.00, Greece Discounts(Greece): 8% Administrator Fee, Greece External Trans Discount(Greece): External Transporation Fee 25.00, Greece Internal Trans Discount(Greece): Internal Transporation Fee 10.00, Greece UAG Catering Delivery(Greece): UAG Catering Delivery 45.00, Greece UAG Supervision Fees(Greece): UAG Supervision Fee Discount 80.00, Greece UAG Supervision Fees (Empty Leg)(Greece): UAG Supervision Fees Discount (One Empty Leg) 119.00, Greece Visitors Card Dicount(Greece): UAG Visitors Card Fee 25.00",2,12050
200baaed-bb4c-4137-8924-41ec1b376236,PA44-180,Piper,Seminole,PA44,,B00,Avgas,Overwing,,1723,2,,,,,4,,A,,,,115V/AC - 220V/DC,,,2,3799
40182222-a3d7-42d8-84e2-9985573c5f30,PA46-310,Piper,Malibu,PA46,,T01,Jet Fuel,Overwing,0,1860,2,13.11,17,9.02,3.45,5,,A,,,,28V/DC,,,1,4101
cf0af58e-f5e8-4441-8f65-d14dd925bf5d,PA46-350,Piper,Malibu Mirage,PA46,,T01,Jet Fuel,Overwing,,1950,2,13.11,16.3,8.81,3.44,5,,A,,,,115V/AC - 220V/DC,Fueltype checken!!,,1,4299
78b40fc5-85d5-4fcd-bfa9-b497e99f6136,PA46-500,Piper,Malibu Meridian,PA46,PA46,B00,Jet Fuel,Overwing,0,1990,2,,0,,,5,,A,,,,115V/AC - 220V/DC,Fueltype checken!!,,1,4387
97a55525-a327-40b7-9347-e754ef816f6e,PA-46-500TP,Piper,PA-46-500TP Malibu Meridian,P46T,,T01,,,,2310,3,13.1,,9,3.4,,1852,,,,,,,,1,5093
7c1f8c7d-f212-4f6d-bb64-1cb27c6d5d1e,PA60,Piper,Aerostar,AEST,,B00,Avgas,Overwing,,2864,3,,,,,6,,A,,,,115V/AC - 220V/DC,,,,6314
7233c324-1908-4144-9348-18d3efabccb2,PAY1,Piper,Cheyenne 1 ,PAY1,,B00,Jet Fuel,Overwing,,5000,5,,,,,6,,A,,,,115V/AC - 220V/DC,,,2,11023
fb93b580-a20c-4878-8190-e03ea3bf67b0,PC12,Pilatus,PC-12,PC12,,T04_JP8,Jet Fuel,Overwing,0,4740,5,,0,,,9,,A,,,,115V/AC - 220V/DC,,"Greece Communication Fee(Greece): Communication Fee 10.00, Greece Coordination Fee(Greece): Coordination Fee 20.00, Greece Discounts(Greece): 8% Administrator Fee, Greece External Trans Discount(Greece): External Transporation Fee 25.00, Greece Internal Trans Discount(Greece): Internal Transporation Fee 10.00, Greece UAG Catering Delivery(Greece): UAG Catering Delivery 45.00, Greece UAG Supervision Fees(Greece): UAG Supervision Fee Discount 80.00, Greece UAG Supervision Fees (Empty Leg)(Greece): UAG Supervision Fees Discount (One Empty Leg) 119.00, Greece Visitors Card Dicount(Greece): UAG Visitors Card Fee 25.00, JP Handling Category(Japan): 8, Noise cat EGSS(STANSTED): CH14",1,10450
82666256-5834-4e57-b1ee-a671b9a38436,PC-24,Pilatus,PC-24,PC24,,B02,Jet Fuel,,,8006,9,,,,,,,,,,,,,,,17650
f9704f79-2365-4532-b3fb-1cd47f26d606,PC-6A/B/C,Pilatus,Turbo-Porter,PC6T,,B00,Jet Fuel,Overwing,,2400,3,,,,,6,,A,,,,115V/AC - 220V/DC,,,1,5291
b43a5af6-985f-4d3d-b8f8-356d7af248e0,PC6P,Pilatus,Porter ,PC6P,,B00,Jet Fuel,Overwing,,3000,3,,,,,6,,A,,,,115V/AC - 220V/DC,,,1,6614
8139f77d-6d24-4e75-a9b7-e6bd8e1f1995,PC9M,Pilatus,PC9M,PC9,,T01,Jet Fuel,,,3200,4,10.12,16.29,10.14,3.26,2,,,,,,,,,1,7055
35859980-0f5a-4435-8889-c402c635d240,PRM1,Raytheon,390 Premier 1,PRM1,,B_JP8,Jet Fuel,Pressure & Overwing,2059,6000,6,1356,,1390,470,6,2662,A,,,,28V/DC,ADP GA : 4,Noise cat EGSS(STANSTED): CH14,2,13228
138a185c-345b-478f-88f2-c63cbd782a42,R182,Cessna,182 Skylane RG,C182,,B00,Avgas,Overwing,,1338,2,,,,,4,,A,,,,28V/DC,Retractable Gear,,1,2950
f49a0cec-304e-4084-96e4-9d68de1abe18,R22,Robinson,R-22 Beta,R22,,H01,Avgas,Overwing,,690,1,,,,,2,,A,,,,115V/AC - 220V/DC,,MLW(Hawaii): 1370,,1521
c2fb95b2-a7ae-4f74-9550-58f2abc83ee2,R44 Astro,Robinson,R-44 Astro,R44,,H01,Avgas,Overwing,177,1088,2,1005,,1197,362,3,499,A,,,,28V/DC,,,,2399
5b5ba3b4-e4ba-4284-abbe-54ad7a37be2d,R44 Raven,Robinson,R-44 Raven,R44,,B00,,,0,1089,2,,0,,,4,,A,,,,,,MLW(Hawaii): 2400,1,2401
d13f394e-0446-4d92-9ea8-30c3c8c0233c,R-66,Robinson,R-66,R66,,H01,,,,1225,2,,,,,,,,,,,,,,,2701
783e5ce3-908b-463d-a3ce-85b43c38a228,RALLYE 110ST,Socata,RALLYE 110ST GALOPIN,RALL,,B00,,,,1050,2,,,,,4,,,,,,,,,,2315
f452829e-7478-460b-a84d-75f345e68ea5,RC-12,Beech,RC-12 Huron,BE20,,T04_JP8,,,,6100,7,16.61,28.2,13.34,4.57,13,3338,,,,,,,,2,13448
a7ffd28b-b7b4-4a4e-8a68-d52b7aeed2c9,RFAL,Dassault,Rafale Aircraft-Fighters from Airforce,RFAL,,B09,,,,24500,25,10.8,45.7,15.27,5.34,2,3700,,,,,,,,2,54013
b45841c4-792d-4011-a477-912f1ba52d5c,RJ100,British Aerospace,RJ-100 Avroliner,RJ1H,,B14,Jet Fuel,Pressure,,44999,45,,,,,128,,A,,,,115V/AC - 220V/DC,MTOW per http://www.swiss.com/web/EN/fly_swiss/fleet_network/aircraft/Pages/avro_rj100.aspx,,4,99206
97a80cac-4613-4f37-9564-0743c9be6cf4,RJ70,British Aerospace,RJ-70 Avroliner,RJ70,,B14,,,,43091,44,,,,,70,,A,,,,,,,4,94999
2afcfa04-126c-4d58-b55d-90404783d1db,RJ85,British Aerospace,RJ-85 Avroliner,RJ85,,B14,Jet Fuel,Pressure,,43995,44,,,,,95,,A,,,,115V/AC - 220V/DC,,,4,96992
2d2a5a54-9334-43cf-bd77-116a8912e541,S601,Aerospatiale,SN-601 Corvette,S601,,B01,Jet Fuel,Pressure,,6600,7,,,,,14,,A,,,,115V/AC - 220V/DC,ADP GA : 5,,2,14551
4fdd99f3-7c12-4f6a-8ff6-7a98fcc0a790,S61N,Sikorsky,S-61N,S61,,B02,Jet Fuel,Pressure,,9000,9,,,,,30,,A,,,,115V/AC - 220V/DC,ADP GA : 4,Singapore WSSS PF(Singapore): 49.50,2,19842
1e942513-6211-4d02-b6b8-0dfdc2f803a8,S-70,Sikorsky,S-70 Black Hawk,H60,,B02,,,,9997,10,,,,,11,,,,,,,,,,22040
f5bc8b9d-e025-4b82-96c2-40b7e000c0e8,S-76,Sikorsky,S-76,S76,,T02,Jet Fuel,Pressure,,6000,6,,,,,12,,A,,,,115V/AC - 220V/DC,ADP GA : 4,"Greece Communication Fee(Greece): Communication Fee 20.00, Greece Coordination Fee(Greece): Coordination Fee 30.00",2,13228
02370a6e-419b-4cd1-880d-d85353112398,S-76A,Sikorsky,S-76A,S76,S76,B01,Jet Fuel,Overwing,,6000,6,,,,,13,,A,,,,115V/AC - 220V/DC,,,,13228
95c66830-c849-4c98-9ccf-89b2711b33c5,S-76B,Sikorsky,S-76B,S76,S76,B01,Jet Fuel,Pressure,,6000,6,,,,,12,,A,,,,115V/AC - 220V/DC,,,,13228
16229430-1743-497b-9963-80e30ae60366,S-76C,Sikorsky,S-76C,S76,S76,B01,Jet Fuel,Pressure,,6000,6,,,,,12,,A,,,,115V/AC - 220V/DC,,,,13228
648b65ee-284f-4c2c-ad13-d3dba273ce70,S92,Sikorsky,S-92 Helibus,S92,,H02,,,,12500,13,,,,,19,,B,,,,,,,2,27558
00caa678-8ffd-4b2e-b663-942d8a770d40,SA-227BC,Fairchild Aerospace,SA-227BC Metro,SW4,,B02,,,,7257,8,,,,,,,,,,,,,,,15999
5dbec02c-f3bb-40c8-86a7-05eb8053aba4,SA330,Aerospatiale,SA-330 Puma,PUMA,,H02,Jet Fuel,Overwing,,7400,8,,,,,20,,B,,,,115V/AC - 220V/DC,,,2,16314
965cd95d-f72d-4de9-984a-0d50def2b1eb,SA341,Aerospatiale,SA-341 Gazelle,GAZL,,H01,Jet Fuel,Overwing,,1900,2,,,,,3,,A,,,,115V/AC - 220V/DC,,,1,4189
c787223a-1d3f-4fa7-b614-bd9ceba047de,SA342,Aerospatiale,SA-342 Gazelle,GAZL,,C_JP2,Jet Fuel,Overwing,,1900,2,,,,,4,,A,,,,115V/AC - 220V/DC,,,1,4189
d9d3bc64-9391-49fe-9f7e-24b7881796a8,SA360,Aerospatiale,SA-360 Dauphin,S360,,B00,Jet Fuel,Overwing,,3400,4,,,,,9,,A,,,,115V/AC - 220V/DC,,,1,7496
936c9ce7-3a05-411b-bb94-809241531b39,SA365C,Aerospatiale,SA365C Dauphin,AS65,,B00,Jet Fuel,Overwing,,3400,4,,,,,10,,A,,,,115V/AC - 220V/DC,,,2,7496
0553585e-e844-471f-8b5d-42b3c75b7aa6,SAAB 2000,Saab,2000,SB20,S20,T04,Jet Fuel,Pressure,,21000,21,,,,,50,,B,,,,115V/AC - 220V/DC,ADP GA : 5,JP Handling Category(Japan): 6,2,46297
a4037dac-bcd8-412b-ae0c-045f91981b3e,SAAB 340,Saab,SAAB 340,SF34,SF3,T03,Jet Fuel,Pressure,,13155,14,,,,,35,,B,,,,115V/AC - 220V/DC,,JP Handling Category(Japan): 6,2,29002
c213d3bf-8512-46f2-a244-15d9349ec5f9,SB05,Saab,105/SK-60E,EINN,,B02,,,,8000,8,,,,,,,,,,,,,,,17637
d0c03981-5a08-4060-8c6f-ab1f9ca3b060,SBR1,Rockwell,Sabre 65,SBR1,,B03,Jet Fuel,Pressure,,11000,11,,,,,10,,A,,,,115V/AC - 220V/DC,ADP GA : 4,,2,24251
ff1422e6-9ee3-4207-bf31-ad8a2e603b4b,SBR2,Rockwell,Sabre 75,SBR2,,B03,Jet Fuel,Overwing,,11000,11,,,,,10,,A,,,,115V/AC - 220V/DC,ADP GA : 4,,2,24251
7794390c-9f9c-4df8-abd5-5d8a3d4c8c4e,SBR40,Rockwell,Sabre 40,SBR1,,B02,,,,8894,9,,,,,7,,,,,,,,,,19608
0ea5c7d4-e8a9-49ff-90d0-0a50f510e83a,SBR60,Rockwell,Sabre 60,SBR1,,B02,,,,9148,10,,,,,10,,,,,,,,,,20168
2a26c66d-7110-477b-a81f-79c639db420d,SBR80,Rockwell,Sabre 80,SBR2,,B03,,,,10340,11,,,,,10,,,,,,,,,,22796
589d9f64-eb7b-49df-b1dc-166cc09d2d0b,SC7,Shorts,Skyvan ,SC7,,B01,Jet Fuel,Overwing,,6000,6,,,,,19,,A,,,,115V/AC - 220V/DC,,,2,13228
939d751a-a03b-457b-bec4-77794999f306,SF25,Scheibe Aircraft GmbH,SF-25 Falke,SF25,,B00,,,,650,1,,,,,2,,A,,,,,,,1,1433
f9b98afe-846f-46ca-9d6a-4c05b28e50f0,SH-2,Kaman,SH-2 Super Seasprite,H2,,B01,,,,5805,6,,,,,3,,,,,,,,,,12798
d890bfac-19d9-4049-a99f-786b0bd95b93,SH330-100,Shorts,330-100,SH33,,B03,Jet Fuel,Pressure,,10160,11,,,,,30,,A,,,,115V/AC - 220V/DC,,,2,22399
3cf8e0b2-6d49-4237-b1f5-0634f7326e47,SH330-200,Shorts,330-200,SH33,,B03,Jet Fuel,Pressure,,10387,11,,,,,30,,A,,,,115V/AC - 220V/DC,,,2,22899
41da684a-7535-4b6d-a700-5e8226d0b451,SH360,Shorts,360,SH36,,T04_JP8,Jet Fuel,Pressure,,12292,13,,,,,36,,A,,,,115V/AC - 220V/DC,,MLW(Hawaii): 25700,2,27099
36b81522-3d7f-4002-9f3b-9e4e37bdd071,SJ30,Emivest Aerospace Corporation,SJ-30,SJ30,,B01,Jet Fuel,Overwing,2755,6125,7,12.9,17.72,14.26,4.34,6,4626,A,,,,28V/DC,,,2,13503
5bde0545-c044-4eca-901d-e8e64c1f5ebf,SK61,Sikorsky,Sea King,S61,,B02,Jet Fuel,Pressure,,8602,9,,,,,28,,A,,,,115V/AC - 220V/DC,,,2,18964
ac35812e-4796-4733-b1cc-9544ef31a0df,SR20,Cirrus,SR-20,SR20,,B00,Avgas,Overwing,,1315,2,,,,,4,,A,,,,115V/AC - 220V/DC,,,1,2899
cebb9559-4daf-4ed3-a994-b01e46ea7bf6,SR22,Cirrus,SR-22,SR22,,T04_JP8,Avgas,Overwing,,1545,2,,,,,3,,A,,,,115V/AC - 220V/DC,,CAT LIDER(Brazil): A,1,3406
4e6c313d-2a27-4018-8172-f03ec4af90e2,SU95,Sukhoi Company,Superjet 100-95,SU95,,B14,Jet Fuel,,,45880,46,,,,,,,,,,,,,,,101148
582e3063-54de-46cd-af67-2cb53e6a5d89,SW2,Fairchild Aerospace,Merlin 2,SW2,,T02,Jet Fuel,Overwing,,8000,8,,,,,8,,A,,,,115V/AC - 220V/DC,,,2,17637
674f2bac-5ebb-456d-a694-9b470d7275f7,SW3,Fairchild Aerospace,Merlin 3,SW3,,T02,Jet Fuel,Pressure,,8000,8,,,,,8,,A,,,,115V/AC - 220V/DC,,,2,17637
0d4bd6a6-08b4-4f8e-9787-f83a570500eb,SW4 Merlin 23,Fairchild Aerospace,Merlin 23,SW4,,T02,Jet Fuel,Pressure,,7484,8,,,,,14,,A,,,,115V/AC - 220V/DC,,,2,16499
9cff6fab-85cd-4dcc-9ae1-c01d84552994,SW4 Metro II,Fairchild Aerospace,Metro II,SW4,,B01,Jet Fuel,Pressure,,6600,7,,,,,19,,A,,,,115V/AC - 220V/DC,,,2,14551
c87476ee-b8f1-491b-9e41-be3358dfe1b4,SW4 Metro III,Fairchild Aerospace,METRO III,SW4,,B02,,,,7500,8,,,,,19,,A,,,,,,MLW(Hawaii): 14000,2,16535
82a4281a-e629-41ed-9d4f-feed15f86d68,T129,Turkish Aerospace Industries,T-129,A129,,B00,,,,5000,5,,,13.45,3.4,2,561,,,,,,,,,11023
149fa666-4415-4ba8-8022-3d13cca7f0c5,T-50A,Lockheed,T50A,T50A,,B03,,,,11985,12,,,,,,,,,,,,,,,26422
264c2462-3008-454f-90e7-4f623637e22a,TB10,Socata,TB-10 Tobago,TOBA,,B00,Jet Fuel,Overwing,,1060,2,,,,,4,,A,,,,115V/AC - 220V/DC,,,1,2337
0e87d85c-f044-40ad-b61b-1cd8c86ae3a4,TB20,Socata,TB-20 Trinidad,TRIN,,B00,Jet Fuel,Overwing,,1400,2,,,,,4,,A,,,,115V/AC - 220V/DC,,,,3086
44659252-0423-402b-84f0-0e4c42e78fce,TB21,Socata,TB-21 Trinidad,TRIN,,B00,Jet Fuel,Overwing,,1400,2,,,,,4,,A,,,,115V/AC - 220V/DC,,,,3086
f5c8514f-9ca0-46e9-800e-a01051c34034,TBM700,Socata,TBM-700,TBM7,,T01,Jet Fuel,Overwing,,3000,3,,,,,4,,A,,,,115V/AC - 220V/DC,ADP GA : 4,,1,6614
862489f5-ac98-4fa1-bb86-a11f102df7c2,TBM-700 (C1),Socata,TBM-700 (C1),TBM7,,B00,,,,2983,3,,,,,5,,,,,,,,,,6576
93bd5e85-c6f2-41af-8e94-da7563a210f7,TBM-700 (C2),Socata,TBM-700 (C2),TBM7,,B00,,,,3353,4,,,,,6,,,,,,,,,,7392
c9ec8a5d-2d24-48d5-b795-daa6c8cd17fd,TBM850,Socata,TBM-850,TBM8,,T04_JP8,Jet Fuel,,1066,3354,4,12.68,18,10.65,4.35,5,2813,A,,,,,,,1,7394
a74e71dc-9ba8-4d67-a27e-d1c72432e5ed,TBM900,Socata,TBM-900,TBM9,,T01,,,,3354,4,,,,,6,,,,,,,,,1,7394
8406461e-5ac5-4a3d-a208-da6eb3efffad,TU134,Tupolev,Tu-134,T134,,C00,Jet Fuel,Pressure,0,47000,47,,0,,,72,,C,,,,115V/AC - 220V/DC,,JP Handling Category(Japan): 6,2,103617
77cb44b3-9bf4-4f38-9ac6-135f31480a43,TU154,Tupolev,Tu-154,T154,,C02,Jet Fuel,Pressure,,100000,100,,,,,164,,D,,,,115V/AC - 220V/DC,,"JP Handling Category(Japan): 5, Singapore WSSS PF(Singapore): 98.00",3,220462
5d91f1bb-1229-4cc4-b17c-fe781423c511,TU204,Tupolev,Tu-204,T204,,C_JP5,,,,94600,95,,,,,200,,,,,,,,Singapore WSSS PF(Singapore): 98.00,2,208557
4b82543a-7f8b-49b0-8445-55062ccf6e95,TU234,Tupolev,Tu-234,T204,,C_JP5,,,,107000,107,,,,,200,,,,,,,,,2,235895
d3e356c4-2b4a-4adc-b560-a046434f23ff,UAITO BE DELETED,Aero Vodochody,UAI ORDERS,UAI,,B00,Jet Fuel,,,1,1,,,,,1,,,,,,,,,,2
020583a3-8fee-4eda-a655-81d6245261ea,UH60,Sikorsky,Black Hawk,H60,,H02,Jet Fuel,Pressure,0,12000,12,,0,,,3,,B,,,,115V/AC - 220V/DC,,,2,26455
a2715ab6-6e73-422c-906a-69090a73e196,VANS RV8,ZZZZ,VANS RV8,EINN,,B00,,,,2000,2,,,,,,,,,,,,,,,4409
5de88fb9-0095-4ed3-a3d2-e4cc7282f3ff,VC-25 (747-200),Boeing,VC-25,B742,,C06,Jet Fuel,Pressure,,374850,375,59.6,,70.7,19.3,102,12550,E,,,,115V/AC - 220V/DC,Air Force One,,4,826403
591f0b92-e7bd-44ad-83fb-4cee854e5976,VCN235,ROKAF,ROKAF VCN235,VN35,,C_JP6,Jet Fuel,Pressure,,15100,16,,,,,,,A,,,,115V/AC - 220V/DC,,,,33290
f338a56e-d7f1-4316-9999-dea592a5da56,VFW 614,VFW,VFW-614,VF14,,B07,Jet Fuel,Pressure & Overwing,,20800,21,,,,,44,,B,,,,115V/AC - 220V/DC,,,2,45856
a0de7263-ac88-4ce5-8994-1a0f76ac9b63,VIGGEN,Saab,AJS 37 VIGGEN,EINN,,B02,Jet Fuel,Pressure,,8000,8,,,,,,,,,,,,,,,17637
1c7a7f61-be97-4a37-9351-70b4f690a1b0,VISION SF50,Cirrus,Vision SF-50,SF50,,B00,,,,2727,3,,,,,,,,,,,,,,,6012
05d0c93a-005a-4e6d-a12b-cfec4b2f06b4,W3 Sokol,PZL-Swidnik,W-3 Sokol,W3,,B01,,,,7000,7,,,,,12,,A,,,,,,,2,15432
08536c12-9b65-42fd-a5d0-263482958b8a,Westwind,IAI,Westwind (1123),WW23,WWP,B02,Jet Fuel,Pressure,,9390,10,,,,,10,,A,,,,115V/AC - 220V/DC,,,2,20701
f40f3cb4-c054-4caf-8f60-72a274f9480a,Westwind I,IAI,Westwind (1124),WW24,,B_JP8,,,,10682,11,,,,,10,,,,,,,,,,23550
033f3eff-9034-4b94-bd68-24c7867825a5,Westwind II,IAI,Westwind (1124A),WW24,WWP,B_JP8,Jet Fuel,Pressure,,10682,11,,,,,10,,A,,,,115V/AC - 220V/DC,,,2,23550
c179c492-944b-4f51-a761-15aa281c7a19,Y-12F,Harbin Aircraft Industry Group,Harbin Y-12F,Y12F,,B01,,,,5300,6,17.2,34.3,18.9,5.7,19,1340,,,,,,,,2,11684
7055e3ee-f910-42b2-9bf6-1c1371b4d963,Y-8,Shaanxi,Y-8,AN12,,C_JP5,,,,61000,61,,,,,14,,,,,,,,,4,134482
14cb62f4-f610-483e-8d62-8765e5a8ad3c,YAK40,Yakovlev,Yak-40,YK40,,B05,Jet Fuel,Pressure,,15500,16,,,,,32,,C,,,,115V/AC - 220V/DC,,JP Handling Category(Japan): 7,3,34172
a1336dc0-13cd-434b-b332-c3da996819de,YAK42,Yakovlev,Yak-42,YK42,,C00,Jet Fuel,Pressure,0,57500,58,,0,,,120,,C,,,,115V/AC - 220V/DC,,,3,126766
3d1521a4-e3c2-4463-881f-45419ea4af8e,ZZZZ,ZZZZ,ZZZZ,ZZZZ,,C00,,,,50000,50,,,,,,,,,,,,Unkown aircraft type,,,110231
d5b7dc47-c588-4500-8fdf-701243bd831c,ZZZZTO BE DELETED,ZZZZ | N/A,ZZZZ,ZZZZ,,C00,,,,50000,50,,,,,,,,,,,,Unkown aircraft type,,,110231
